,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
390,7.615422297,0.113837779,0.093810368,0.001728225,0.2,5,0.25,2,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.144362681,-0.14534621,-0.145001255,-0.143896775,-0.145376715,-0.144796727,0.000579389,573
1065,9.992896223,0.105840403,0.079398966,0.003074726,1,3,0.75,3,42,0.5,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145224146,-0.146828846,-0.144979068,-0.142894249,-0.144252406,-0.144835743,0.001284799,574
386,7.795465994,0.12455099,0.098801041,0.002991206,0.2,5,0.25,1,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.143362868,-0.14520548,-0.14696077,-0.145006359,-0.144031945,-0.144913484,0.00122203,575
391,8.376046038,0.088577086,0.096199465,0.006526108,0.2,5,0.25,2,42,1,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.143777526,-0.145538756,-0.147000315,-0.143606077,-0.145550433,-0.145094621,0.001263898,576
1101,4.412908649,0.035922759,0.06999898,0.000634076,1,4,0.25,10,42,0.5,1,"{'learning_rate': 1, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.147482723,-0.144048568,-0.144557829,-0.144980199,-0.14456388,-0.14512664,0.001214501,577
842,9.577600956,0.72122907,0.12340045,0.011861833,0.5,4,0.25,3,42,0.75,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.145285528,-0.146334465,-0.144498337,-0.144014815,-0.145624428,-0.145151515,0.00081972,578
385,6.354756212,0.10541867,0.097113228,0.001215333,0.2,5,0.25,1,42,0.5,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145867966,-0.146549164,-0.145049168,-0.143268076,-0.145084117,-0.145163698,0.00109803,579
838,7.994596863,0.240905864,0.11260004,0.006709759,0.5,4,0.25,2,42,0.75,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.145591277,-0.146469506,-0.14554954,-0.1432794,-0.145431644,-0.145264273,0.001059116,580
1061,9.04794383,0.096968773,0.072801924,0.002038904,1,3,0.75,2,42,0.5,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145056528,-0.147282112,-0.145255664,-0.144960515,-0.144134684,-0.145337901,0.001044609,581
1089,4.47411623,0.050688332,0.073401737,0.002937764,1,4,0.25,1,42,0.5,1,"{'learning_rate': 1, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.146263931,-0.144889673,-0.147409355,-0.143074983,-0.145175674,-0.145362723,0.001448682,582
