,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
621,13.800096082687379,0.3578048376590063,0.08179965019226074,0.01802405861070429,0.3,4,0.75,10,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6257680250783699,0.6289655172413793,0.6361755485893417,0.6262695924764891,0.5993730407523511,0.6233103448275863,0.01253224886534025,543
622,18.53090705871582,0.46712007724020327,0.10602164268493652,0.004173976184601636,0.3,4,0.75,10,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6425705329153605,0.6225705329153605,0.6134169278996865,0.6275862068965518,0.605705329153605,0.622369905956113,0.012595072943895311,569
623,23.982157897949218,0.6855205921436018,0.11399736404418945,0.016406161328704358,0.3,4,0.75,10,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6455799373040753,0.6292789968652037,0.5570532915360502,0.623448275862069,0.6055172413793104,0.6121755485893416,0.030391616561307472,763
624,5.122207832336426,0.4292287969342803,0.1090013027191162,0.011134002509590488,0.3,4,1,1,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6299686520376175,0.5910344827586207,0.6569278996865203,0.6253918495297806,0.5566144200626959,0.6119874608150471,0.03472130427317952,768
625,6.947687196731567,0.2643320821074498,0.122833251953125,0.03235568741941056,0.3,4,1,1,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6301567398119122,0.5793103448275863,0.6256426332288402,0.6042633228840125,0.5662068965517242,0.6011159874608151,0.02509564921958111,1025
626,8.258595323562622,0.46324620015743834,0.13319978713989258,0.02543509537050668,0.3,4,1,1,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6352351097178683,0.5814420062695925,0.5985579937304075,0.6226959247648903,0.5613793103448276,0.5998620689655173,0.026812530711340713,1052
627,7.249617624282837,0.20687659848885917,0.12539887428283691,0.018895084677449114,0.3,4,1,1,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6249529780564264,0.5831347962382445,0.6233228840125392,0.6088401253918495,0.5496551724137931,0.5979811912225705,0.028437351028890757,1091
628,7.062180614471435,0.2667684781074603,0.12219696044921875,0.015153462167009014,0.3,4,1,2,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6273354231974921,0.5850783699059561,0.6486520376175549,0.60858934169279,0.5675862068965517,0.607448275862069,0.028927315388299343,880
629,8.83091468811035,0.32827538247185967,0.15841798782348632,0.05929754349117528,0.3,4,1,2,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6324764890282132,0.5751097178683385,0.6462068965517241,0.6042006269592477,0.5647648902821316,0.604551724137931,0.031511563063983214,939
630,9.387149810791016,0.3906074125411984,0.13651161193847655,0.01612204757954089,0.3,4,1,2,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6290282131661442,0.587460815047022,0.5797492163009405,0.6133542319749217,0.5622570532915361,0.5943699059561128,0.02389283701234785,1151
631,8.11593680381775,0.16132834412454974,0.1273195266723633,0.0111439949517971,0.3,4,1,2,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6248902821316614,0.5913479623824451,0.5990595611285267,0.6077742946708464,0.552601880877743,0.5951347962382445,0.02401640539522968,1137
632,7.9436376094818115,0.22956328185903296,0.11722736358642578,0.024345750806438884,0.3,4,1,3,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.616614420062696,0.5767398119122257,0.6905329153605015,0.6123510971786834,0.5611912225705329,0.6114858934169278,0.044748913141510256,786
633,8.551430177688598,0.2725928346692497,0.13051609992980956,0.016615750985463425,0.3,4,1,3,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6256426332288402,0.5915987460815048,0.6346081504702195,0.6001253918495297,0.5672100313479623,0.6038369905956112,0.02419683891934934,962
634,8.75756640434265,0.15953709314492878,0.1488734245300293,0.05870100419734634,0.3,4,1,3,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6317868338557994,0.5896551724137931,0.6324137931034483,0.6206896551724138,0.5472727272727272,0.6043636363636364,0.03249951617042024,945
635,7.103503131866455,0.30482420733905363,0.11765408515930176,0.024474141417328826,0.3,4,1,3,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6277115987460815,0.5808150470219435,0.6104075235109718,0.6021316614420062,0.5584952978056427,0.5959122257053291,0.0240330874537179,1126
636,5.792362070083618,0.32571886893581037,0.10402274131774902,0.052115360777570396,0.3,4,1,10,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.633730407523511,0.5794984326018808,0.6435736677115987,0.6197492163009405,0.5574294670846395,0.6067962382445141,0.032948616727081936,897
637,5.7165850639343265,0.32225652424967766,0.09581708908081055,0.012088220387538142,0.3,4,1,10,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6315360501567399,0.5910344827586207,0.63141065830721,0.6124764890282132,0.5521003134796238,0.6037115987460815,0.029808372431744883,965
638,6.662132930755615,0.4297559447351567,0.09879927635192871,0.01930354544322698,0.3,4,1,10,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.627962382445141,0.5855172413793104,0.6919122257053292,0.6210658307210032,0.5494670846394984,0.6151849529780564,0.047505648374587026,695
639,5.362755584716797,0.15501181351343465,0.10130739212036133,0.012764500701402625,0.3,4,1,10,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 1, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6396865203761756,0.5886520376175549,0.5945454545454546,0.5936050156739812,0.5509717868338558,0.5934921630094044,0.02816540436504247,1164
640,7.998270177841187,0.2515846818531647,0.13099899291992187,0.014965628080512727,0.3,5,0.25,1,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.652539184952978,0.630282131661442,0.5824451410658307,0.6289028213166145,0.6082131661442006,0.6204764890282132,0.023630246250271884,599
641,10.194282579421998,0.36541969675008146,0.10851063728332519,0.019443241385272755,0.3,5,0.25,1,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6568652037617555,0.6277742946708464,0.5709717868338559,0.6456426332288401,0.6084012539184953,0.6219310344827587,0.030320552999553926,576
642,12.057728958129882,0.2707951751085707,0.12061290740966797,0.01908909401402765,0.3,5,0.25,1,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6470846394984326,0.624576802507837,0.5568025078369906,0.6450783699059561,0.5998119122257053,0.6146708463949844,0.0335944399210428,704
643,12.548359775543213,0.1807061701630924,0.12182106971740722,0.020006519949571245,0.3,5,0.25,1,42,1,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6643887147335423,0.6264576802507837,0.5989341692789969,0.6459561128526646,0.6201253918495298,0.6311724137931035,0.022385040636986413,425
644,7.795916748046875,0.10765168966015314,0.1251070499420166,0.013838956697496067,0.3,5,0.25,2,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6373667711598746,0.6243887147335423,0.6221316614420063,0.6354858934169278,0.6174921630094043,0.627373040752351,0.007742131872396655,473
645,9.463337326049805,0.31507391716239425,0.12520179748535157,0.03666724989689312,0.3,5,0.25,2,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6552978056426332,0.632539184952978,0.545141065830721,0.6420689655172414,0.6012539184952979,0.6152601880877743,0.0393272221073299,690
646,10.918217515945434,0.1485920347306942,0.10810627937316894,0.022869929101141058,0.3,5,0.25,2,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.646896551724138,0.6287147335423198,0.5937931034482758,0.6442006269592476,0.616614420062696,0.6260438871473355,0.019496985098827663,495
647,12.862939643859864,0.5262936859180334,0.11046266555786133,0.006980474529676061,0.3,5,0.25,2,42,1,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6597492163009404,0.6133542319749217,0.5822570532915361,0.6512225705329153,0.6153605015673981,0.6243887147335423,0.028102548734045378,525
648,8.627550029754639,0.36921804762872573,0.16848354339599608,0.060661426255878795,0.3,5,0.25,3,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6420062695924765,0.6253291536050156,0.6122884012539185,0.6390595611285267,0.5996238244514106,0.6236614420062696,0.016022291642057793,537
649,10.914746809005738,0.5062407136134482,0.10160317420959472,0.011836914554622793,0.3,5,0.25,3,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.637680250783699,0.6183699059561129,0.6205015673981191,0.6343573667711598,0.6179310344827587,0.6257680250783698,0.008480142411668345,504
650,11.491891479492187,0.077099218826042,0.12635860443115235,0.022517260279591285,0.3,5,0.25,3,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6473981191222571,0.6386206896551724,0.5749216300940438,0.6463322884012539,0.595987460815047,0.6206520376175548,0.029655731767508367,598
651,11.735719919204712,0.6636249505876135,0.10100111961364747,0.013236723468565371,0.3,5,0.25,3,42,1,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.638871473354232,0.6285266457680251,0.5842006269592477,0.6333542319749216,0.6139811912225706,0.6197868338557994,0.019620222610551213,610
652,6.746544885635376,0.12862128272124868,0.10634074211120606,0.02317617044448909,0.3,5,0.25,10,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6326645768025079,0.642319749216301,0.6309717868338558,0.6403134796238245,0.6195611285266458,0.6331661442006269,0.008062705675291614,412
653,8.657416677474975,0.24508368457018617,0.0964005470275879,0.005162211254139341,0.3,5,0.25,10,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6553605015673981,0.6213793103448276,0.6374294670846395,0.6282131661442006,0.6114733542319749,0.6307711598746082,0.01494071117399453,428
654,10.173492908477783,0.0896028120650403,0.0948263168334961,0.009689197700814332,0.3,5,0.25,10,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6517241379310345,0.6208150470219436,0.6492163009404389,0.6481504702194357,0.6119122257053291,0.6363636363636364,0.016611415118332556,381
655,10.80822491645813,0.29938343692533204,0.10430631637573243,0.02658401731283361,0.3,5,0.25,10,42,1,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6408150470219436,0.6248902821316614,0.6215047021943574,0.6524137931034483,0.6097805642633228,0.6298808777429467,0.015009179163569213,436
656,8.893175554275512,0.36248605516387394,0.09299774169921875,0.008273468614240153,0.3,5,0.5,1,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6590595611285266,0.6463322884012539,0.5951724137931035,0.6523510971786833,0.6208777429467085,0.6347586206896552,0.02363779711775324,397
